H:M:S:MS),Midspain-x,Midspain-y,Midspain-z,AnkleLeft-x,AnkleLeft-y,AnkleLeft-z,AnkleRight-x,AnkleRight-y,AnkleRight-z,ElbowLeft-x,ElbowLeft-y,ElbowLeft-z,ElbowRight-x,ElbowRight-y,ElbowRight-z,FootLeft-x,FootLeft-y,FootLeft-z,FootRight-x,FootRight-y,FootRight-z,HandLeft-x,HandLeft-y,HandLeft-z,HandRight-x,HandRight-y,HandRight-z,HandTipLeft-x,HandTipLeft-y,HandTipLeft-z,HandTipRight-x,HandTipRight-y,HandTipRight-z,Head-x,Head-y,Head-z,HipLeft-x,HipLeft-y,HipLeft-z,HipRight-x,HipRight-y,HipRight-z,KneeLeft-x,KneeLeft-y,KneeLeft-z,KneeRight-x,KneeRight-y,KneeRight-z,Neck-x,Neck-y,Neck-z,ShoulderLeft-x,ShoulderLeft-y,ShoulderLeft-z,ShoulderRight-x,ShoulderRight-y,ShoulderRight-z,SpineBase-x,SpineBase-y,SpineBase-z,SpineShoulder-x,SpineShoulder-y,SpineShoulder-z,ThumbLeft-x,ThumbLeft-y,ThumbLeft-z,ThumbRight-x,ThumbRight-y,ThumbRight-z,WristLeft-x,WristLeft-y,WristLeft-z,WristRight-x,WristRight-y,WristRight-z
0:0:7:133),0.0008155480027198792,0.23529839550610632,-0.05666277161799371,-0.03827642649412155,-0.6793408989906311,0.29215335845947266,0.0462813563644886,-0.7132762670516968,0.047647859901189804,-0.18067659437656403,0.2426115870475769,-0.15621258318424225,0.25904783606529236,0.24976177513599396,-0.029399264603853226,-0.11529999226331711,-0.772542417049408,0.19371859729290009,0.046542324125766754,-0.8216757774353027,-0.10090068727731705,-0.11340124905109406,0.1052779033780098,-0.32213565707206726,0.32092568278312683,0.03202067315578461,-0.13782690465450287,-0.059979360550642014,0.061193279922008514,-0.39212924242019653,0.32452839612960815,-0.03197688236832619,-0.19480307400226593,-0.018060173839330673,0.6342936754226685,-0.3108266592025757,-0.11587268859148026,-0.00576354656368494,0.01251423079520464,0.11584611982107162,0.00653039151802659,-0.011273402720689774,-0.041556574404239655,-0.3980875611305237,0.09956558048725128,0.06420598924160004,-0.3603579103946686,-0.07921715825796127,0.0016443803906440735,0.4702133685350418,-0.11394595727324486,-0.18053479492664337,0.46577125787734985,-0.12035750597715378,0.18382355570793152,0.47465547919273376,-0.10753440856933594,-1.3284385204315186e-05,0.000383422477170825,0.0006204140372574329,0.0016443803906440735,0.4702133685350418,-0.11394595727324486,-0.09383346140384674,0.10267139226198196,-0.33270615339279175,0.3099645972251892,0.019848652184009552,-0.1540105789899826,-0.11340124905109406,0.1052779033780098,-0.32213565707206726,0.32092568278312683,0.03202067315578461,-0.13782690465450287
0:0:7:166),0.005390746518969536,0.23247972375247627,-0.06388306221924722,-0.038318388164043427,-0.6161561608314514,0.3408849239349365,0.040797971189022064,-0.7117905020713806,0.11916893720626831,-0.17038236558437347,0.2425488978624344,-0.14540481567382812,0.2619198262691498,0.23372428119182587,-0.05483544245362282,-0.11222020536661148,-0.718403697013855,0.26887625455856323,0.036507315933704376,-0.8186779022216797,-0.01159012969583273,-0.12074026465415955,0.08142520487308502,-0.27101045846939087,0.31815242767333984,0.005073233973234892,-0.14072784781455994,-0.07369715720415115,0.011986932717263699,-0.3348488509654999,0.32140135765075684,-0.06748203188180923,-0.20006835460662842,-0.00647971173748374,0.633363664150238,-0.32924431562423706,-0.11587652564048767,-0.004044849891215563,0.013308731839060783,0.11585233360528946,0.004832564853131771,-0.011999157257378101,-0.04293704777956009,-0.3888196349143982,0.0904528945684433,0.055560894310474396,-0.3614484965801239,-0.04581364616751671,0.010793589055538177,0.46456559002399445,-0.12842091172933578,-0.16807734966278076,0.4656647741794586,-0.12571685016155243,0.18966452777385712,0.4634664058685303,-0.13112497329711914,-1.2096017599105835e-05,0.00039385748095810413,0.000654787290841341,0.010793589055538177,0.46456559002399445,-0.12842091172933578,-0.10245391726493835,0.0717899426817894,-0.2815978527069092,0.30789458751678467,-0.009883853606879711,-0.15763531625270844,-0.12074026465415955,0.08142520487308502,-0.27101045846939087,0.31815242767333984,0.005073233973234892,-0.14072784781455994
0:0:7:200),0.0055451784282922745,0.23119837726699188,-0.07342246314510703,-0.046131812036037445,-0.6115604043006897,0.3865519165992737,0.03129354864358902,-0.7135592103004456,0.14401684701442719,-0.16895027458667755,0.24513068795204163,-0.12330449372529984,0.25450465083122253,0.22081907093524933,-0.11171742528676987,-0.11757085472345352,-0.7158651351928711,0.3181073069572449,0.0372619554400444,-0.8169135451316833,0.017291419208049774,-0.15339262783527374,0.05506660416722298,-0.20833347737789154,0.30286452174186707,-0.018717937171459198,-0.1810004562139511,-0.13494060933589935,-0.029944254085421562,-0.26230233907699585,0.30275994539260864,-0.09470812976360321,-0.2303593009710312,-0.004466733429580927,0.6328301429748535,-0.34851884841918945,-0.11595488339662552,-0.002234050305560231,0.01327457930892706,0.11592984199523926,0.0030923844315111637,-0.011950303800404072,-0.043079178780317307,-0.3844645917415619,0.12836572527885437,0.05070899799466133,-0.36215904355049133,-0.02070692926645279,0.01110287755727768,0.4619675874710083,-0.14750706404447556,-0.16704685986042023,0.46763962507247925,-0.1325397789478302,0.18925261497497559,0.45629554986953735,-0.1624743491411209,-1.2520700693130493e-05,0.00042916706297546625,0.0006621377542614937,0.01110287755727768,0.4619675874710083,-0.14750706404447556,-0.1412164717912674,0.038879528641700745,-0.21816077828407288,0.2922997772693634,-0.03552975133061409,-0.19609150290489197,-0.15339262783527374,0.05506660416722298,-0.20833347737789154,0.30286452174186707,-0.018717937171459198,-0.1810004562139511
0:0:7:233),0.004991907626390457,0.23132946944497235,-0.07719061383977532,-0.08683205395936966,-0.6099937558174133,0.4221566617488861,0.014573732390999794,-0.7120854258537292,0.19197431206703186,-0.17016831040382385,0.2445124089717865,-0.114964060485363,0.24613672494888306,0.20975597202777863,-0.11993559449911118,-0.13899686932563782,-0.7220204472541809,0.3585550785064697,0.023630240932106972,-0.8169469237327576,0.08118205517530441,-0.1891084760427475,0.03152274712920189,-0.19425071775913239,0.29652681946754456,-0.031857747584581375,-0.18732500076293945,-0.18428032100200653,-0.05941684916615486,-0.24762819707393646,0.2932330369949341,-0.10810195654630661,-0.2355358749628067,-0.005060985684394836,0.6304976344108582,-0.3561331331729889,-0.11586396396160126,9.896815026877448e-05,0.012832386419177055,0.115855872631073,0.0007709857309237123,-0.011507891118526459,-0.05541054159402847,-0.38198554515838623,0.12535130977630615,0.04284903407096863,-0.3686111569404602,0.02231738157570362,0.009987860918045044,0.46222396194934845,-0.15504347532987595,-0.16654646396636963,0.4682421386241913,-0.14021041989326477,0.18652218580245972,0.4562057852745056,-0.16987653076648712,-4.045665264129639e-06,0.00043497694059624337,0.0006622476503252983,0.009987860918045044,0.46222396194934845,-0.15504347532987595,-0.1800546646118164,0.012141351588070393,-0.205160453915596,0.2846103310585022,-0.04797990620136261,-0.20212458074092865,-0.1891084760427475,0.03152274712920189,-0.19425071775913239,0.29652681946754456,-0.031857747584581375,-0.18732500076293945
0:0:7:266),0.0031113773584365845,0.2375019974060706,-0.06080598244443536,-0.10210081934928894,-0.6363028287887573,0.3732590973377228,0.004613492637872696,-0.7115886807441711,0.30026891827583313,-0.17740468680858612,0.24963060021400452,-0.07938437908887863,0.2183181643486023,0.21166011691093445,-0.10164798051118851,-0.14593017101287842,-0.7515324354171753,0.29287847876548767,0.02226191945374012,-0.8158891797065735,0.20013102889060974,-0.2170610874891281,0.033880770206451416,-0.17381489276885986,0.23259632289409637,-0.02728111669421196,-0.1817159801721573,-0.2134082317352295,-0.054746150970458984,-0.23092325031757355,0.21508096158504486,-0.10144545882940292,-0.2320530265569687,-0.005440365988761187,0.6372800469398499,-0.3088976740837097,-0.1157868281006813,0.0004505606193561107,0.006700442172586918,0.11579444259405136,0.00035614316584542394,-0.005535329692065716,-0.061059653759002686,-0.3823677599430084,0.11329261213541031,0.04306869953870773,-0.3748216927051544,0.08846839517354965,0.006218947470188141,0.4746006429195404,-0.12219452112913132,-0.16718806326389313,0.4852484464645386,-0.11306494474411011,0.1796259582042694,0.46395283937454224,-0.13132409751415253,3.807246685028076e-06,0.0004033518926007673,0.000582556240260601,0.006218947470188141,0.4746006429195404,-0.12219452112913132,-0.20849379897117615,0.015617049299180508,-0.18549920618534088,0.21843315660953522,-0.043064434081315994,-0.1972772777080536,-0.2170610874891281,0.033880770206451416,-0.17381489276885986,0.23259632289409637,-0.02728111669421196,-0.1817159801721573
0:0:7:299),-0.0018109362572431564,0.24026520028928644,-0.040519694215618074,-0.10868901759386063,-0.6898597478866577,0.1927754431962967,-0.01245155930519104,-0.7210193276405334,0.2918454110622406,-0.19622845947742462,0.24888373911380768,-0.06413010507822037,0.20140740275382996,0.21708300709724426,-0.0668003112077713,-0.1397119164466858,-0.7910747528076172,0.0769355446100235,0.019196532666683197,-0.8171292543411255,0.17526964843273163,-0.24096529185771942,0.031498946249485016,-0.17628008127212524,0.18823623657226562,-0.0037367960903793573,-0.17111298441886902,-0.23696695268154144,-0.05502554029226303,-0.2365078330039978,0.157802015542984,-0.07531899958848953,-0.22302842140197754,-0.014807172119617462,0.6410762071609497,-0.2676263749599457,-0.11567812412977219,0.00022702744172420353,-0.004372493829578161,0.11568847298622131,0.0005476928781718016,0.005554556846618652,-0.06132566183805466,-0.38575324416160583,0.016287796199321747,0.04246978461742401,-0.38180431723594666,0.07032120227813721,-0.0036270469427108765,0.4801430404186249,-0.0816304199397564,-0.17393788695335388,0.4856887459754944,-0.08005740493535995,0.16668379306793213,0.47459733486175537,-0.08320343494415283,5.174428224563599e-06,0.00038736015994800255,0.0005910315085202456,-0.0036270469427108765,0.4801430404186249,-0.0816304199397564,-0.23168978095054626,0.01393940206617117,-0.18814221024513245,0.17080654203891754,-0.018208978697657585,-0.18636400997638702,-0.24096529185771942,0.031498946249485016,-0.17628008127212524,0.18823623657226562,-0.0037367960903793573,-0.17111298441886902
0:0:7:333),-0.005374627187848091,0.23988074427325046,-0.03407814307138324,-0.10021554678678513,-0.6989542841911316,-0.07011786848306656,-0.009922955185174942,-0.7268357872962952,0.15764297544956207,-0.21217089891433716,0.24912798404693604,-0.037165239453315735,0.17817671597003937,0.21924971044063568,-0.07493192702531815,-0.12249310314655304,-0.7893107533454895,-0.19631774723529816,0.031763508915901184,-0.8167101144790649,0.0504140704870224,-0.24899841845035553,0.027899375185370445,-0.14709942042827606,0.08573633432388306,0.03076651692390442,-0.1880265325307846,-0.24412716925144196,-0.05413983762264252,-0.2039986401796341,0.024920228868722916,-0.018208375200629234,-0.23414860665798187,-0.02672622539103031,0.6341321468353271,-0.26099488139152527,-0.11443063616752625,4.6943052439019084e-05,-0.00881987065076828,0.1143966093659401,0.0006989341927692294,0.010046785697340965,-0.056869473308324814,-0.3673267066478729,-0.1310521960258484,0.04268711060285568,-0.3838023841381073,0.05422035604715347,-0.010732240974903107,0.4793885499238968,-0.06876974366605282,-0.17726650834083557,0.48438191413879395,-0.053927283734083176,0.15580202639102936,0.47439518570899963,-0.08361220359802246,-1.701340079307556e-05,0.00037293862260412425,0.0006134575232863426,-0.010732240974903107,0.4793885499238968,-0.06876974366605282,-0.23853404819965363,0.0111952880397439,-0.15825656056404114,0.06250783056020737,0.02201794646680355,-0.19845722615718842,-0.24899841845035553,0.027899375185370445,-0.14709942042827606,0.08573633432388306,0.03076651692390442,-0.1880265325307846
0:0:7:366),-0.01000106893479824,0.239874947728822,-0.03299473528750241,-0.09712003171443939,-0.7163895964622498,-0.0855506956577301,-0.010007958859205246,-0.7290048003196716,0.13677503168582916,-0.2212860882282257,0.24886298179626465,-0.030439088121056557,0.16156210005283356,0.22232341766357422,-0.10072718560695648,-0.12214595824480057,-0.7905482053756714,-0.2196684628725052,0.03115636110305786,-0.8161976933479309,0.02580755203962326,-0.26122158765792847,0.02700106054544449,-0.14440083503723145,0.03607285022735596,0.05838382989168167,-0.21415379643440247,-0.26119551062583923,-0.051987018436193466,-0.19798552989959717,-0.03412550315260887,0.01981387846171856,-0.2550791800022125,-0.03455904871225357,0.6330044269561768,-0.2614121735095978,-0.11434779316186905,-0.0010250023333355784,-0.007884089834988117,0.114311084151268,0.0017425972037017345,0.009127043187618256,-0.05426336079835892,-0.3667326867580414,-0.13388970494270325,0.04445758834481239,-0.38454556465148926,0.04584121331572533,-0.01998378336429596,0.47939109802246094,-0.06661094725131989,-0.1858285516500473,0.48405200242996216,-0.04398871958255768,0.14586098492145538,0.4747301936149597,-0.08923317492008209,-1.835450530052185e-05,0.00035879743518307805,0.0006214766763150692,-0.01998378336429596,0.47939109802246094,-0.06661094725131989,-0.2520468831062317,0.011268923059105873,-0.1547543853521347,0.01178940013051033,0.05322719365358353,-0.22150243818759918,-0.26122158765792847,0.02700106054544449,-0.14440083503723145,0.03607285022735596,0.05838382989168167,-0.21415379643440247
0:0:7:400),-0.01443113386631012,0.2414352066698484,-0.03264730062801391,-0.09358009696006775,-0.7387336492538452,0.04213649407029152,-0.011744898743927479,-0.719477653503418,0.2464551478624344,-0.2266312539577484,0.24856477975845337,-0.004208660684525967,0.14963282644748688,0.2377893626689911,-0.1172509714961052,-0.11862431466579437,-0.8241167664527893,-0.08038422465324402,0.023599175736308098,-0.8137582540512085,0.15854962170124054,-0.28214842081069946,0.0280770193785429,-0.10252200067043304,0.010176458396017551,0.09420934319496155,-0.2427196353673935,-0.2894684672355652,-0.04967685788869858,-0.15209291875362396,-0.0661126896739006,0.055882085114717484,-0.2905454635620117,-0.04906589910387993,0.6316428184509277,-0.26815009117126465,-0.11446724086999893,-0.0030426045414060354,-0.007146198768168688,0.11445122212171555,0.0037996401078999043,0.008394334465265274,-0.05317896232008934,-0.3849722445011139,-0.07321080565452576,0.04474925249814987,-0.3981499671936035,0.048821836709976196,-0.028854258358478546,0.4824918955564499,-0.06591866910457611,-0.19440975785255432,0.4836994409561157,-0.03858402371406555,0.13670124113559723,0.48128435015678406,-0.09325331449508667,-8.009374141693115e-06,0.0003785177832469344,0.0006240678485482931,-0.028854258358478546,0.4824918955564499,-0.06591866910457611,-0.2760049104690552,0.012826387770473957,-0.11319871991872787,-0.015324040316045284,0.09053844958543777,-0.2513583302497864,-0.28214842081069946,0.0280770193785429,-0.10252200067043304,0.010176458396017551,0.09420934319496155,-0.2427196353673935
0:0:7:433),-0.01848408579826355,0.23559910559561104,-0.04361134604550898,-0.07200077176094055,-0.7283630967140198,-0.007272894494235516,-0.009061766788363457,-0.7101276516914368,0.32328179478645325,-0.22907888889312744,0.23346561193466187,-0.019442124292254448,0.1535518318414688,0.24021469056606293,-0.1682194620370865,-0.08871213346719742,-0.8163705468177795,-0.14330404996871948,0.02392696961760521,-0.808488130569458,0.23149552941322327,-0.2891560196876526,0.021227911114692688,-0.11881633847951889,0.008431744761765003,0.11398009210824966,-0.3010903596878052,-0.2972525358200073,-0.05333183333277702,-0.1664683073759079,-0.07232435792684555,0.0880645290017128,-0.3464953601360321,-0.06610693037509918,0.6219659447669983,-0.2947489321231842,-0.11472994089126587,-0.004188909195363522,-0.006684980355203152,0.11474169790744781,0.00495866360142827,0.007915453985333443,-0.04236248508095741,-0.38374659419059753,-0.10015757381916046,0.04342561215162277,-0.40707385540008545,0.0664961114525795,-0.03697405010461807,0.4708133339881897,-0.08783792890608311,-0.20301289856433868,0.46340829133987427,-0.04712783172726631,0.12906479835510254,0.4782183766365051,-0.1285480260848999,5.8785080909729e-06,0.0003848772030323744,0.0006152368150651455,-0.03697405010461807,0.4708133339881897,-0.08783792890608311,-0.2831055819988251,0.00676124868914485,-0.12884405255317688,-0.017368050292134285,0.11326728016138077,-0.3089837431907654,-0.2891560196876526,0.021227911114692688,-0.11881633847951889,0.008431744761765003,0.11398009210824966,-0.3010903596878052
0:0:7:466),-0.019703932106494904,0.2282549365190789,-0.05820708299143007,-0.05452212691307068,-0.7313291430473328,0.10079828649759293,0.0009355328511446714,-0.6692394018173218,0.3716641366481781,-0.22600822150707245,0.21075789630413055,-0.02751799486577511,0.15995340049266815,0.24137726426124573,-0.20806944370269775,-0.07097239047288895,-0.8338260650634766,-0.029229508712887764,0.02046460099518299,-0.7828261852264404,0.30008256435394287,-0.28525152802467346,-0.0017529267352074385,-0.1257513463497162,0.015010718256235123,0.12978927791118622,-0.3528605103492737,-0.29530298709869385,-0.07972179353237152,-0.17283520102500916,-0.06760052591562271,0.10849402844905853,-0.39895761013031006,-0.06952770054340363,0.6143437623977661,-0.332162469625473,-0.11523932963609695,-0.00563348364084959,0.00011831466690637171,0.11528640240430832,0.006440798286348581,0.0013036082964390516,-0.03748374059796333,-0.3971666991710663,-0.049851540476083755,0.0537540428340435,-0.4078727066516876,0.06613267958164215,-0.03943140059709549,0.4561062157154083,-0.11712512746453285,-0.20497570931911469,0.4414036273956299,-0.06966433674097061,0.1261129081249237,0.47080880403518677,-0.1645859181880951,2.3536384105682373e-05,0.0004036573227494955,0.0007109614816727117,-0.03943140059709549,0.4561062157154083,-0.11712512746453285,-0.2803216278553009,-0.016995644196867943,-0.1358065903186798,-0.010856259614229202,0.13089774549007416,-0.36072710156440735,-0.28525152802467346,-0.0017529267352074385,-0.1257513463497162,0.015010718256235123,0.12978927791118622,-0.3528605103492737
0:0:7:500),-0.020620359107851982,0.22749295004177839,-0.06474483716010582,-0.041489459574222565,-0.7293306589126587,0.1651565581560135,0.024225689470767975,-0.6297547221183777,0.4378998279571533,-0.22377531230449677,0.20555013418197632,-0.03255181387066841,0.16374246776103973,0.24607422947883606,-0.19162127375602722,-0.060015931725502014,-0.8413290977478027,0.04722446948289871,0.028286000713706017,-0.7532045245170593,0.37465426325798035,-0.27674633264541626,-0.015087401494383812,-0.13197903335094452,0.027365410700440407,0.11612068861722946,-0.3237866461277008,-0.28186580538749695,-0.09753801673650742,-0.18021780252456665,-0.0503356046974659,0.08376339823007584,-0.37161973118782043,-0.07011330127716064,0.6109064221382141,-0.3445926308631897,-0.11577430367469788,-0.007266442757099867,0.0018943415489047766,0.11586038023233414,0.008065678179264069,-0.00045615428825840354,-0.033790621906518936,-0.4017394483089447,-0.025707600638270378,0.06957428902387619,-0.40666118264198303,0.0915464237332344,-0.041283756494522095,0.45458628237247467,-0.13020876795053482,-0.208185076713562,0.4383750259876251,-0.09147331118583679,0.12561756372451782,0.4707975387573242,-0.16894422471523285,4.303827881813049e-05,0.00039961771108210087,0.0007190936303231865,-0.041283756494522095,0.45458628237247467,-0.13020876795053482,-0.2705368995666504,-0.03148295730352402,-0.14199841022491455,0.0022282192949205637,0.11406613141298294,-0.3333037197589874,-0.27674633264541626,-0.015087401494383812,-0.13197903335094452,0.027365410700440407,0.11612068861722946,-0.3237866461277008
0:0:7:533),-0.022437160834670067,0.22619792446494102,-0.08100275753531605,-0.038140539079904556,-0.7263891696929932,0.1627623438835144,0.0355803482234478,-0.6170017123222351,0.4779997169971466,-0.22245565056800842,0.1958218812942505,-0.09842188656330109,0.1618010401725769,0.24675513803958893,-0.19794392585754395,-0.053887445479631424,-0.8351260423660278,0.047821901738643646,0.04623829945921898,-0.7428579330444336,0.42159005999565125,-0.27181747555732727,-0.033686570823192596,-0.19159437716007233,0.038477573543787,0.10802936553955078,-0.32103249430656433,-0.27471449971199036,-0.11703836917877197,-0.24149559438228607,-0.03217029944062233,0.07462619990110397,-0.36967769265174866,-0.07603809237480164,0.6048566699028015,-0.3731379210948944,-0.11580546200275421,-0.00925060547888279,0.0009076622663997114,0.11588532477617264,0.010023871436715126,0.0005435743951238692,-0.03268275037407875,-0.4012654721736908,-0.01995515450835228,0.07376622408628464,-0.39847514033317566,0.1323845237493515,-0.04491425305604935,0.4520092159509659,-0.1627311334013939,-0.21155932545661926,0.43313971161842346,-0.1350082904100418,0.12173081934452057,0.4708787202835083,-0.19045397639274597,3.993138670921326e-05,0.0003866329789161682,0.0007256183307617903,-0.04491425305604935,0.4520092159509659,-0.1627311334013939,-0.26541322469711304,-0.05039560794830322,-0.20168811082839966,0.01436937041580677,0.1059991791844368,-0.3313458263874054,-0.27181747555732727,-0.033686570823192596,-0.19159437716007233,0.038477573543787,0.10802936553955078,-0.32103249430656433
0:0:7:566),-0.02238950878381729,0.2280376774724573,-0.0776997574721463,-0.028490852564573288,-0.7241921424865723,0.21709145605564117,0.0637526661157608,-0.5970516204833984,0.4897124767303467,-0.21809838712215424,0.2003001570701599,-0.0926266685128212,0.16361796855926514,0.2509651780128479,-0.15713585913181305,-0.04668565094470978,-0.8365236520767212,0.10899657011032104,0.08440571278333664,-0.7215878963470459,0.41941311955451965,-0.2337462455034256,-0.024186864495277405,-0.19037902355194092,0.09304577112197876,0.08372662216424942,-0.25208696722984314,-0.21939094364643097,-0.10740670561790466,-0.24067217111587524,0.04940961301326752,0.02558690309524536,-0.3057035803794861,-0.08023299276828766,0.6059166789054871,-0.36051416397094727,-0.11582078039646149,-0.01044605765491724,0.0007964219548739493,0.11589816957712173,0.011178120970726013,0.0006337344530038536,-0.03063863329589367,-0.40057653188705444,0.011118249967694283,0.08361473679542542,-0.3737698197364807,0.15185850858688354,-0.044817712157964706,0.4557093232870102,-0.1561145931482315,-0.21295934915542603,0.43612897396087646,-0.13275276124477386,0.12332392483949661,0.4752896726131439,-0.17947642505168915,3.86945903301239e-05,0.0003660316579043865,0.0007150782039389014,-0.044817712157964706,0.4557093232870102,-0.1561145931482315,-0.2225552499294281,-0.04037372022867203,-0.1995701640844345,0.07389026135206223,0.07374459505081177,-0.2670121490955353,-0.2337462455034256,-0.024186864495277405,-0.19037902355194092,0.09304577112197876,0.08372662216424942,-0.25208696722984314
0:0:7:599),-0.023252936080098152,0.2306922262068838,-0.07048812246648595,-0.009182071313261986,-0.7232740521430969,0.23161931335926056,0.08699757605791092,-0.5979608297348022,0.4795870780944824,-0.21744921803474426,0.20539768040180206,-0.0933184027671814,0.16655464470386505,0.256777822971344,-0.13105496764183044,-0.04541368409991264,-0.8351434469223022,0.13214632868766785,0.1030164361000061,-0.7176544666290283,0.40001237392425537,-0.1808922439813614,-0.007131816819310188,-0.2070022076368332,0.14197400212287903,0.06385265290737152,-0.24086864292621613,-0.13649559020996094,-0.08443482965230942,-0.26781317591667175,0.11168085038661957,-0.005216341000050306,-0.2997405529022217,-0.07976394891738892,0.6103851199150085,-0.3403853476047516,-0.11583536118268967,-0.011151701211929321,0.0020750497933477163,0.11590517312288284,0.011878116987645626,-0.0007088859565556049,-0.025069983676075935,-0.39760884642601013,0.02637396566569805,0.0964050367474556,-0.35419878363609314,0.16181530058383942,-0.04654077813029289,0.4610212445259094,-0.14165932685136795,-0.2177085280418396,0.43874600529670715,-0.1290646642446518,0.12462697178125381,0.4832964837551117,-0.1542539894580841,3.4905970096588135e-05,0.0003632078878581524,0.0006830819183960557,-0.04654077813029289,0.4610212445259094,-0.14165932685136795,-0.16217635571956635,-0.01876700110733509,-0.21609754860401154,0.123862124979496,0.0492570735514164,-0.25706470012664795,-0.1808922439813614,-0.007131816819310188,-0.2070022076368332,0.14197400212287903,0.06385265290737152,-0.24086864292621613
0:0:7:633),-0.02397513948380947,0.23325119307264686,-0.05728531803470105,-0.007258419878780842,-0.7231971025466919,0.2329515665769577,0.08460558205842972,-0.6426261067390442,0.2727936804294586,-0.19738809764385223,0.20981469750404358,-0.09224021434783936,0.1647782027721405,0.25432172417640686,-0.07088475674390793,-0.049767013639211655,-0.8336706757545471,0.12883374094963074,0.09133334457874298,-0.7461176514625549,0.15891309082508087,-0.12672050297260284,0.012397343292832375,-0.20069283246994019,0.17756837606430054,0.041123613715171814,-0.1678866147994995,-0.07866403460502625,-0.06342838704586029,-0.25995612144470215,0.16675986349582672,-0.03591207414865494,-0.22440895438194275,-0.08131544291973114,0.6239808797836304,-0.29090821743011475,-0.11420888453722,-0.011261079460382462,0.004542997106909752,0.11422193050384521,0.011958250775933266,-0.0032638958655297756,-0.02549291029572487,-0.39990779757499695,0.049259964376688004,0.09414223581552505,-0.3567084074020386,0.08131232857704163,-0.04795680195093155,0.4661538004875183,-0.11521018669009209,-0.21801982820034027,0.44658029079437256,-0.11836007982492447,0.12210622429847717,0.48572731018066406,-0.1120602935552597,6.5229833126068115e-06,0.00034858565777540207,0.0006395506206899881,-0.04795680195093155,0.4661538004875183,-0.11521018669009209,-0.10679666697978973,0.0015144208446145058,-0.2101161628961563,0.16427108645439148,0.024689538404345512,-0.18466807901859283,-0.12672050297260284,0.012397343292832375,-0.20069283246994019,0.17756837606430054,0.041123613715171814,-0.1678866147994995
0:0:7:666),-0.023635799065232277,0.23335585417225957,-0.05644873343408108,0.0024908988270908594,-0.7277904748916626,0.23927977681159973,0.09275338798761368,-0.6659638285636902,0.20179998874664307,-0.18000172078609467,0.21074092388153076,-0.11305154114961624,0.18022453784942627,0.2538439631462097,-0.05163729190826416,-0.05205763131380081,-0.8352925181388855,0.13238435983657837,0.08510173857212067,-0.7765262722969055,0.07815050333738327,-0.09111861884593964,0.026724908500909805,-0.22484485805034637,0.24620912969112396,0.03542717918753624,-0.14331315457820892,-0.037732064723968506,-0.040717944502830505,-0.2893407344818115,0.25127753615379333,-0.04193176329135895,-0.19894462823867798,-0.0796240046620369,0.6260756850242615,-0.29496827721595764,-0.11321744322776794,-0.01153600588440895,0.01214927900582552,0.11319298297166824,0.01219167374074459,-0.010965433903038502,-0.023961426690220833,-0.40628117322921753,0.0657244548201561,0.09347731620073318,-0.3573276400566101,0.023422185331583023,-0.0472593680024147,0.4663838744163513,-0.11348938941955566,-0.21725322306156158,0.44697505235671997,-0.11769169569015503,0.12273448705673218,0.48579269647598267,-0.1092870831489563,-1.2230128049850464e-05,0.00032783392816782,0.0005919225513935089,-0.0472593680024147,0.4663838744163513,-0.11348938941955566,-0.0706419125199318,0.018227364867925644,-0.23503194749355316,0.23675726354122162,0.018856940791010857,-0.16036644577980042,-0.09111861884593964,0.026724908500909805,-0.22484485805034637,0.24620912969112396,0.03542717918753624,-0.14331315457820892
0:0:7:700),-0.023321622982621193,0.23338549304753542,-0.05704532843083143,0.005259358324110508,-0.7266783118247986,0.2383924126625061,0.08878791332244873,-0.6894062757492065,0.1749155968427658,-0.16609150171279907,0.21279767155647278,-0.13402798771858215,0.2044055014848709,0.25357720255851746,-0.04381158575415611,-0.04889100790023804,-0.8339954614639282,0.1325259655714035,0.08176033943891525,-0.7986111640930176,0.05031951144337654,-0.0626417025923729,0.05164860934019089,-0.26504769921302795,0.28965139389038086,0.033773865550756454,-0.13336984813213348,-0.0034182341769337654,-0.004572564736008644,-0.33383607864379883,0.3014782965183258,-0.04086442291736603,-0.18735866248607635,-0.07906603813171387,0.6260911822319031,-0.2960321605205536,-0.11262640357017517,-0.011613758280873299,0.015026270411908627,0.11257559806108475,0.012264063581824303,-0.01379712950438261,-0.023648632690310478,-0.4081757962703705,0.06249214708805084,0.08605772256851196,-0.3593374490737915,0.004502607509493828,-0.046617843210697174,0.46644583344459534,-0.11470522731542587,-0.21643385291099548,0.44745975732803345,-0.12049597501754761,0.12319816648960114,0.4854319095611572,-0.10891447961330414,-2.5402754545211792e-05,0.000325152650475502,0.0006145704537630081,-0.046617843210697174,0.46644583344459534,-0.11470522731542587,-0.04157440364360809,0.04646674916148186,-0.2761646509170532,0.281945139169693,0.0178445465862751,-0.1502610296010971,-0.0626417025923729,0.05164860934019089,-0.26504769921302795,0.28965139389038086,0.033773865550756454,-0.13336984813213348
